criterion;direction;;;;;
c1;1;;;;;
c2;1;;;;;
c3;1;;;;;
c4;1;;;;;
c5;1;;;;;
;;;;;;
category;rank;;;;;
cat0;1;;;;;
cat1;2;;;;;
;;;;;;
pt;c1;c2;c3;c4;c5;assignment
a1;0.090909;0.628205;0.666667;1;0.666667;cat1
a2;0.090909;0.512821;1;1;0.666667;cat1
a3;0.072727;0.128205;0;0;0.666667;cat0
a4;0.090909;0.5;0;1;0.666667;cat1
a5;0.090909;0.74359;0;0.75;0.666667;cat1
a6;0.054545;0.307692;0.333333;0;0.666667;cat1
a7;0.072727;0.230769;0.666667;0;0.333333;cat0
a8;0.072727;0.538462;0.333333;0;0.333333;cat0
a9;0.072727;0.461538;0;0;0.666667;cat0
a10;0.054545;0.435897;0.666667;0.75;0.666667;cat0
a11;0.072727;0.525641;0.333333;0;0.666667;cat1
a12;0.072727;0.461538;0;0;0.666667;cat1
a13;0.090909;0.487179;1;0.5;0;cat1
a14;0.090909;0.307692;1;0.75;0.666667;cat1
a15;0.072727;0.525641;0.333333;0.75;0.666667;cat1
a16;0.090909;0.730769;1;1;0.666667;cat1
a17;0.090909;0.346154;1;1;0.666667;cat1
a18;0.090909;0.474359;1;0.75;0.666667;cat0
a19;0.072727;0.358974;0;1;0.333333;cat0
a20;0.090909;0.461538;1;0.75;0.666667;cat1
a21;0.090909;0.5;1;0.75;0.666667;cat1
a22;0.072727;0.269231;0;0;0.333333;cat0
a23;0.072727;0.807692;0;0;0.666667;cat0
a24;0.072727;0.538462;0.333333;0;0.666667;cat0
a25;0.090909;0.628205;0.666667;0.75;0.333333;cat1
a26;0.072727;0.474359;0.666667;0.75;0.333333;cat0
a27;0.072727;0.769231;0;0;0;cat0
a28;0.072727;0.410256;0;0;0.666667;cat0
a29;0.090909;0.564103;0.666667;1;0.333333;cat1
a30;0.090909;0.589744;1;1;0.666667;cat1
a31;0.090909;0.628205;1;1;0.666667;cat1
a32;0.072727;0.717949;0.333333;0;0.333333;cat0
a33;0.090909;0.794872;0.666667;1;0.666667;cat1
a34;0.072727;0.397436;0.333333;0;0;cat0
a35;0.090909;0.435897;1;0.5;0.666667;cat1
a36;0.090909;0.538462;1;0.5;0.666667;cat1
a37;0.072727;0.5;0.333333;1;0.666667;cat0
a38;0.090909;0.717949;1;0.75;0.666667;cat1
a39;0.072727;0.397436;0;0;0.666667;cat0
a40;0.072727;0.346154;0.333333;0;0.666667;cat0
a41;0.072727;0.589744;0.333333;0;0.666667;cat0
a42;0.072727;0.705128;0.333333;0;0.333333;cat0
a43;0.090909;0.641026;1;0.5;0.666667;cat1
a44;0.090909;0.435897;1;1;0.666667;cat0
a45;0.090909;0.615385;1;0.75;0.666667;cat1
a46;0.072727;0.089744;0;0;0.666667;cat0
a47;0.090909;0.717949;0;0;0.333333;cat1
a48;0.072727;0.589744;0;0;0.666667;cat0
a49;0.090909;0.538462;1;0.5;0.333333;cat1
a50;0.090909;0.628205;0.333333;0.75;0;cat0
a51;0.072727;0.628205;1;1;0.666667;cat0
a52;0.090909;0.333333;1;0.75;0.333333;cat1
a53;0.054545;0.641026;0;0;0.666667;cat1
a54;0.090909;0.512821;1;0.75;0.666667;cat1
a55;0.090909;0.564103;0;1;0.666667;cat1
a56;0.072727;0.705128;0.666667;0.75;0.666667;cat1
a57;0.072727;0.794872;1;0.75;0.666667;cat1
a58;0.090909;0.525641;0.333333;0;0.666667;cat1
a59;0.090909;0.461538;1;0.75;0.666667;cat1
a60;0.090909;0.564103;1;0.75;0.666667;cat0
a61;0.072727;0.192308;0.333333;0;0.666667;cat0
a62;0.072727;0.5;0;0;0.666667;cat0
a63;0.072727;0.346154;1;0.75;0.666667;cat0
a64;0.090909;0.679487;1;0.75;0.666667;cat1
a65;0.090909;0.525641;1;0.75;0.333333;cat0
a66;0.072727;0.487179;0;0;0.666667;cat0
a67;0.072727;0.5;0.333333;0;0.333333;cat0
a68;0.090909;0.474359;0.666667;0.75;0.666667;cat1
a69;0.090909;0.846154;1;1;0.666667;cat0
a70;0.090909;0.423077;1;0.75;0.666667;cat1
a71;0.072727;0.076923;0.333333;0;0.333333;cat0
a72;0.072727;0.615385;0;0;0.666667;cat0
a73;0.090909;0.192308;1;0.75;0.666667;cat0
a74;0.072727;0.525641;1;0.5;0.333333;cat0
a75;0.090909;0.282051;1;1;0.666667;cat1
a76;0.090909;0.628205;1;0.75;0.666667;cat1
a77;0.090909;0.730769;1;0.5;0.666667;cat1
a78;0.090909;0.871795;1;0.75;0.666667;cat0
a79;0.090909;0.615385;1;0.75;0.666667;cat1
a80;0.090909;0.358974;1;1;0.666667;cat1
a81;0.072727;0.525641;1;0.75;0.666667;cat1
a82;0.090909;0.602564;1;0.75;0.666667;cat1
a83;0.072727;0.448718;0;0;0.666667;cat0
a84;0.090909;0.628205;0.666667;1;0.666667;cat1
a85;0.090909;0.794872;1;1;0.666667;cat1
a86;0.072727;0.474359;0.333333;0;0.666667;cat0
a87;0.072727;0.371795;0;0;0.333333;cat0
a88;0.090909;0.564103;1;1;0.666667;cat1
a89;0.090909;0.576923;1;0.75;0.666667;cat1
a90;0.072727;0.679487;1;0.75;0.666667;cat1
a91;0.072727;0.294872;0;0;0.666667;cat0
a92;0.090909;0.5;1;0.75;1;cat1
a93;0.090909;0.679487;1;0.75;1;cat1
a94;0.072727;0.615385;0;0;0.666667;cat0
a95;0.072727;0.371795;0.333333;0.75;0.333333;cat0
a96;0.054545;0.205128;1;0.75;0.666667;cat0
a97;0.072727;0.525641;0.666667;0.75;0.666667;cat0
a98;0.090909;0.628205;1;0.75;0.666667;cat1
a99;0.072727;0.294872;0.333333;0;0.666667;cat0
a100;0.072727;0.064103;0.666667;0;0.666667;cat0
a101;0.072727;0.307692;0.333333;0;0.666667;cat0
a102;0.090909;0.884615;1;1;0.666667;cat1
a103;0.072727;0.641026;0;0;0.666667;cat1
a104;0.072727;0.589744;0;0;0.666667;cat0
a105;0.090909;0.461538;0.666667;1;0.666667;cat1
a106;0.090909;0.871795;1;1;0.666667;cat1
a107;0.072727;0.038462;0.333333;0;0.666667;cat0
a108;0.072727;0.448718;1;0.75;0.666667;cat0
a109;0.072727;0.333333;1;0.75;0.666667;cat0
a110;0.072727;0.461538;0;0;0.666667;cat0
a111;0.090909;0.576923;1;1;0.666667;cat1
a112;0.072727;0.346154;0.333333;0;0.333333;cat0
a113;0.090909;0.679487;1;1;0.666667;cat0
a114;0.090909;0.397436;1;0.75;0.666667;cat1
a115;0.072727;0.397436;1;0.75;0.666667;cat0
a116;0.090909;0.615385;1;0.75;1;cat0
a117;0.072727;0.012821;0;0;0.666667;cat0
a118;0.072727;0.217949;0;0;0.333333;cat0
a119;0.090909;0.717949;1;1;0.666667;cat1
a120;0.090909;0.24359;1;0.75;0.666667;cat1
a121;0.090909;0.807692;0.666667;0.75;0.666667;cat1
a122;0.090909;0.525641;1;0.75;0.666667;cat1
a123;0.072727;0.205128;0;0;0.666667;cat0
a124;0.090909;0.782051;1;0.5;0.666667;cat1
a125;0.090909;0.538462;0.666667;0;0.666667;cat0
a126;0.072727;0.294872;0;0;0.666667;cat1
a127;0.072727;0.410256;0;0;0.666667;cat0
a128;0.090909;0.858974;1;0.75;0.666667;cat1
a129;0.072727;0.358974;0;0;0.666667;cat0
a130;0.090909;0.615385;1;0.75;0.666667;cat1
a131;0.072727;0.705128;0.666667;0;0.333333;cat0
a132;0.072727;0.474359;0;0;0.666667;cat0
a133;0.072727;0.397436;0.333333;0;0.666667;cat0
a134;0.054545;0.397436;1;0.75;0.666667;cat0
a135;0.072727;0.423077;1;1;0.666667;cat1
a136;0.036364;0.384615;1;0.75;0.666667;cat0
a137;0.072727;0.512821;1;1;0.666667;cat0
a138;0.090909;0.692308;1;1;0.666667;cat1
a139;0.072727;0.358974;0.333333;0.5;0.666667;cat0
a140;0.072727;0.320513;1;0.5;0.666667;cat1
a141;0.072727;0.358974;0;0;0;cat0
a142;0.072727;0.653846;0.666667;0;0.666667;cat0
a143;0.090909;0.320513;0.333333;0;0.666667;cat1
a144;0.090909;0.74359;1;1;0.666667;cat1
a145;0.072727;0.358974;0;0;0.666667;cat0
a146;0.072727;0.525641;0.333333;0.75;0.666667;cat0
a147;0.072727;0.5;0;0;0.666667;cat0
a148;0.054545;0.346154;0.333333;0;0.666667;cat0
a149;0.054545;0.320513;0.333333;0;0.666667;cat0
a150;0.072727;0.346154;0.333333;0;0.666667;cat0
a151;0.090909;0.5;1;1;0.666667;cat1
a152;0.090909;0.782051;1;0.75;0.666667;cat1
a153;0.090909;0.461538;0.333333;0;0.666667;cat1
a154;0.072727;0.282051;0.666667;0.75;0.666667;cat0
a155;0.090909;0.576923;1;0.75;0.666667;cat1
a156;0.072727;0.435897;0.333333;0;0.666667;cat0
a157;0.072727;0.25641;0;0;0.666667;cat0
a158;0.054545;0.692308;1;0.5;0.666667;cat0
a159;0.090909;0.794872;1;0.5;0.666667;cat1
a160;0.090909;0.74359;1;0.5;0.666667;cat1
a161;0.072727;0.564103;0.666667;0;0.666667;cat0
a162;0.090909;0.589744;1;1;0.666667;cat1
a163;0.090909;0.307692;1;1;0.666667;cat0
a164;0.072727;0.589744;1;1;0.666667;cat0
a165;0.072727;0.576923;1;0.75;0.666667;cat1
a166;0.072727;0.076923;0.333333;0;0.333333;cat0
a167;0.090909;0.692308;1;0.75;0.666667;cat1
a168;0.072727;0.576923;0.333333;0;0.666667;cat0
a169;0.072727;0.358974;0;0;0.666667;cat0
a170;0.054545;0.192308;0;0;0.666667;cat0
a171;0.090909;0.74359;1;0.75;0.666667;cat1
a172;0.072727;0.230769;0.333333;0.5;0.666667;cat0
a173;0.072727;0.282051;0.333333;0;0.666667;cat0
a174;0.090909;0.512821;0;1;0.666667;cat1
a175;0.072727;0.320513;0.333333;0;0.666667;cat0
a176;0.054545;0.307692;0;0;0.666667;cat0
a177;0.072727;0.179487;0;0;0.666667;cat0
a178;0.090909;0.5;1;0.75;0.333333;cat1
a179;0.072727;0.24359;0;0;0.666667;cat0
a180;0.072727;0.666667;1;0.75;0.666667;cat1
a181;0.090909;0.487179;1;0.25;0.666667;cat1
a182;0.090909;0.705128;1;0.75;0.666667;cat1
a183;0.090909;0.75641;1;1;0.666667;cat1
a184;0.090909;0.628205;1;0.75;0;cat1
a185;0.090909;0.679487;1;0.5;0.666667;cat1
a186;0.090909;0.602564;1;0.75;0.666667;cat1
a187;0.072727;0.320513;0;0;0.666667;cat0
a188;0.072727;0.397436;0.333333;0;0.666667;cat0
a189;0.090909;0.74359;1;0.25;0.666667;cat1
a190;0.072727;0.474359;1;0.75;0.666667;cat0
a191;0.090909;0.692308;1;1;0.666667;cat1
a192;0.054545;0.448718;1;0.5;0.666667;cat0
a193;0.090909;0.730769;1;0.75;0.666667;cat1
a194;0.090909;0.551282;1;1;0.666667;cat1
a195;0.090909;0.628205;1;0.75;0.666667;cat1
a196;0.090909;0.474359;1;0.25;0.666667;cat1
a197;0.090909;0.615385;1;0.75;0.666667;cat1
a198;0.036364;0.74359;0;0;0.333333;cat0
a199;0.072727;0.5;1;0.75;0.666667;cat1
a200;0.090909;0.679487;0.666667;0;0.666667;cat0
a201;0.090909;0.666667;1;1;0.666667;cat1
a202;0.072727;0.576923;0.333333;0;0.666667;cat0
a203;0.090909;0.282051;0;0.75;0.666667;cat1
a204;0.072727;0.294872;0;0;0.666667;cat0
a205;0.072727;0.371795;0.333333;0;0.333333;cat0
a206;0.072727;0.641026;0;0;0.666667;cat1
a207;0.072727;0.589744;1;0.5;0.666667;cat1
a208;0.072727;0.705128;1;0.5;0.666667;cat0
a209;0.072727;0.269231;1;0.5;0.666667;cat0
a210;0.090909;0.474359;1;1;1;cat1
a211;0.090909;0.448718;0.666667;0.75;1;cat0
a212;0.090909;0.615385;1;0.75;0.666667;cat1
a213;0.072727;0.320513;0.666667;0;0.333333;cat0
a214;0.090909;0.333333;1;1;0.666667;cat1
a215;0.072727;0.75641;1;0.75;0.666667;cat1
a216;0.072727;0.564103;0.333333;0.75;0.666667;cat0
a217;0.090909;0.794872;1;0.75;0.666667;cat1
a218;0.072727;0.192308;1;0.75;0.666667;cat0
a219;0.072727;0.410256;1;1;0.666667;cat1
a220;0.090909;0.358974;1;0.75;0.666667;cat1
a221;0.090909;0.397436;1;1;0.666667;cat1
a222;0.072727;0.448718;0;0;0.666667;cat0
a223;0.054545;0.358974;0.333333;0;0.333333;cat0
a224;0.072727;0.5;0;0;0.666667;cat0
a225;0.072727;0.461538;0.666667;0;0.666667;cat0
a226;0.036364;0.397436;0.333333;0;0.333333;cat0
a227;0.072727;0.371795;0.666667;0;0.666667;cat0
a228;0.072727;0.282051;0;0;0.666667;cat0
a229;0.072727;0.346154;0;0;0.666667;cat0
a230;0.072727;0.410256;1;1;0.666667;cat1
a231;0.090909;0.461538;1;0.75;0.666667;cat1
a232;0.072727;0.628205;1;0;0.666667;cat1
a233;0.072727;0.75641;1;0.75;0.666667;cat1
a234;0.072727;0.615385;1;0.5;0.666667;cat0
a235;0.072727;0.230769;0.333333;0.5;0.666667;cat0
a236;0.072727;0.653846;1;0.75;0.666667;cat0
a237;0.072727;0.384615;0;0;0.666667;cat0
a238;0.072727;0.589744;1;0.75;0.666667;cat1
a239;0.072727;0.679487;1;0.25;0.666667;cat1
a240;0.090909;0.538462;1;0.5;0.666667;cat1
a241;0.072727;0.076923;0;0;0.666667;cat0
a242;0.090909;0.205128;1;1;0.333333;cat1
a243;0.072727;0.782051;0;0;0.333333;cat0
a244;0.072727;0.346154;0;0;0.666667;cat0
a245;0.072727;0.24359;0.333333;0;0.333333;cat0
a246;0.072727;0.307692;0;0;0.333333;cat0
a247;0.072727;0.692308;1;0.75;0.666667;cat1
a248;0.090909;0.538462;1;1;0.666667;cat1
a249;0.090909;0.858974;0.666667;1;0.666667;cat1
a250;0.072727;0.423077;0;0;0.666667;cat0
a251;0.090909;0.461538;1;1;0.666667;cat1
a252;0.090909;0.474359;1;0.5;0.666667;cat1
a253;0.072727;0.589744;1;0.75;0.666667;cat0
a254;0.090909;0.628205;1;1;0.666667;cat1
a255;0.090909;0.730769;1;0.5;0.666667;cat1
a256;0.090909;0.884615;1;0.75;0.666667;cat1
a257;0.072727;0.358974;1;0.75;0.666667;cat1
a258;1;0.358974;1;0.5;0.666667;cat1
a259;0.090909;0.551282;0;0;0.666667;cat1
a260;0.072727;0.333333;0;0.75;0.666667;cat0
a261;0.072727;0.179487;0;0;0.666667;cat0
a262;0.072727;0.564103;0;0;0.666667;cat0
a263;0.090909;0.525641;1;1;0.666667;cat1
a264;0.072727;0.551282;1;0;0.666667;cat0
a265;0.090909;0.769231;1;0.75;0.666667;cat1
a266;0.090909;0.307692;1;1;0.666667;cat0
a267;0.072727;0.346154;0;0.25;0.666667;cat0
a268;0.090909;0.205128;0.333333;0;0.666667;cat1
a269;0.072727;0.115385;0.666667;0;0.666667;cat0
a270;0.072727;0.320513;0;0;0.666667;cat0
a271;0.090909;0.833333;1;0.75;0.666667;cat1
a272;0.072727;0.230769;0.333333;0;0.666667;cat0
a273;0.072727;0.24359;0.333333;0;0.666667;cat0
a274;0.072727;0.487179;0.666667;0;0.666667;cat1
a275;0.090909;0.474359;1;0.75;0.666667;cat1
a276;0.072727;0.897436;1;0.75;0.666667;cat1
a277;0.090909;0.679487;1;0.75;0.666667;cat1
a278;0.072727;0.294872;0.333333;0;0.666667;cat0
a279;0.090909;0.397436;1;0.75;0.666667;cat1
a280;0.054545;0.423077;0;0;1;cat0
a281;0.072727;0.269231;0;0.5;0.666667;cat0
a282;0.072727;0.358974;0.333333;0;0.666667;cat0
a283;0.090909;0.435897;1;0.75;0.666667;cat1
a284;0.090909;0.512821;1;0.75;0.666667;cat1
a285;0.072727;0.628205;1;1;0.666667;cat1
a286;0.090909;0.794872;1;0.75;0.666667;cat1
a287;0.072727;0.346154;0;0;0.666667;cat0
a288;0.090909;0.641026;1;0.75;0.666667;cat1
a289;0.072727;0.333333;0.333333;0.5;0.666667;cat0
a290;0.090909;0.717949;1;0.5;0.666667;cat1
a291;0.090909;0.474359;1;1;0.666667;cat0
a292;0.072727;0.397436;1;0.75;0.666667;cat1
a293;0.072727;0.397436;0;0;0.666667;cat0
a294;0.090909;0.410256;1;0.5;0.666667;cat1
a295;0.090909;0.435897;0.666667;1;0.666667;cat1
a296;0.072727;0.346154;0;0;0.666667;cat0
a297;0.072727;0.615385;0;0;0.666667;cat0
a298;0.072727;0.641026;1;0.75;0.666667;cat1
a299;0.072727;0.692308;0.333333;0;0.666667;cat0
a300;0.090909;0.717949;1;0.75;0.666667;cat1
a301;0.090909;0.512821;1;0.75;0.666667;cat1
a302;0.072727;0.75641;0.333333;0.5;0.666667;cat0
a303;0.072727;0.397436;0.666667;0;0.666667;cat0
a304;0.090909;0.538462;1;0.5;0.666667;cat1
