criterion;direction;;;;;;;
c1;1;;;;;;;
c2;1;;;;;;;
c3;1;;;;;;;
c4;1;;;;;;;
c5;1;;;;;;;
c6;1;;;;;;;
;;;;;;;;
category;rank;;;;;;;
cat1;1;;;;;;;
cat2;2;;;;;;;
cat3;3;;;;;;;
cat4;4;;;;;;;
;;;;;;;;
pt;c1;c2;c3;c4;c5;c6;score;assignment
a1;1;1;0;0;0;0;1;cat1
a2;1;1;0;0;0;0.5;1;cat1
a3;1;1;0;0;0;1;1;cat1
a4;1;1;0;0;0.5;0;1;cat1
a5;1;1;0;0;0.5;0.5;1;cat1
a6;1;1;0;0;0.5;1;1;cat1
a7;1;1;0;0;1;0;1;cat1
a8;1;1;0;0;1;0.5;1;cat1
a9;1;1;0;0;1;1;1;cat1
a10;1;1;0;0.5;0;0;1;cat1
a11;1;1;0;0.5;0;0.5;1;cat1
a12;1;1;0;0.5;0;1;1;cat1
a13;1;1;0;0.5;0.5;0;1;cat1
a14;1;1;0;0.5;0.5;0.5;1;cat1
a15;1;1;0;0.5;0.5;1;1;cat1
a16;1;1;0;0.5;1;0;1;cat1
a17;1;1;0;0.5;1;0.5;1;cat1
a18;1;1;0;0.5;1;1;1;cat1
a19;1;1;0;1;0;0;1;cat1
a20;1;1;0;1;0;0.5;1;cat1
a21;1;1;0;1;0;1;1;cat1
a22;1;1;0;1;0.5;0;1;cat1
a23;1;1;0;1;0.5;0.5;1;cat1
a24;1;1;0;1;0.5;1;1;cat1
a25;1;1;0;1;1;0;1;cat1
a26;1;1;0;1;1;0.5;1;cat1
a27;1;1;0;1;1;1;1;cat1
a28;1;1;0.333333;0;0;0;1;cat1
a29;1;1;0.333333;0;0;0.5;1;cat1
a30;1;1;0.333333;0;0;1;1;cat1
a31;1;1;0.333333;0;0.5;0;1;cat1
a32;1;1;0.333333;0;0.5;0.5;1;cat1
a33;1;1;0.333333;0;0.5;1;1;cat1
a34;1;1;0.333333;0;1;0;1;cat1
a35;1;1;0.333333;0;1;0.5;1;cat1
a36;1;1;0.333333;0;1;1;1;cat1
a37;1;1;0.333333;0.5;0;0;1;cat1
a38;1;1;0.333333;0.5;0;0.5;1;cat1
a39;1;1;0.333333;0.5;0;1;1;cat1
a40;1;1;0.333333;0.5;0.5;0;1;cat1
a41;1;1;0.333333;0.5;0.5;0.5;1;cat1
a42;1;1;0.333333;0.5;0.5;1;1;cat1
a43;1;1;0.333333;0.5;1;0;1;cat1
a44;1;1;0.333333;0.5;1;0.5;1;cat1
a45;1;1;0.333333;0.5;1;1;1;cat1
a46;1;1;0.333333;1;0;0;1;cat1
a47;1;1;0.333333;1;0;0.5;1;cat1
a48;1;1;0.333333;1;0;1;1;cat1
a49;1;1;0.333333;1;0.5;0;1;cat1
a50;1;1;0.333333;1;0.5;0.5;1;cat1
a51;1;1;0.333333;1;0.5;1;1;cat1
a52;1;1;0.333333;1;1;0;1;cat1
a53;1;1;0.333333;1;1;0.5;1;cat1
a54;1;1;0.333333;1;1;1;1;cat1
a55;1;1;0.666667;0;0;0;1;cat1
a56;1;1;0.666667;0;0;0.5;1;cat1
a57;1;1;0.666667;0;0;1;1;cat1
a58;1;1;0.666667;0;0.5;0;1;cat1
a59;1;1;0.666667;0;0.5;0.5;1;cat1
a60;1;1;0.666667;0;0.5;1;1;cat1
a61;1;1;0.666667;0;1;0;1;cat1
a62;1;1;0.666667;0;1;0.5;1;cat1
a63;1;1;0.666667;0;1;1;1;cat1
a64;1;1;0.666667;0.5;0;0;1;cat1
a65;1;1;0.666667;0.5;0;0.5;1;cat1
a66;1;1;0.666667;0.5;0;1;1;cat1
a67;1;1;0.666667;0.5;0.5;0;1;cat1
a68;1;1;0.666667;0.5;0.5;0.5;1;cat1
a69;1;1;0.666667;0.5;0.5;1;1;cat1
a70;1;1;0.666667;0.5;1;0;1;cat1
a71;1;1;0.666667;0.5;1;0.5;1;cat1
a72;1;1;0.666667;0.5;1;1;1;cat1
a73;1;1;0.666667;1;0;0;1;cat1
a74;1;1;0.666667;1;0;0.5;1;cat1
a75;1;1;0.666667;1;0;1;1;cat1
a76;1;1;0.666667;1;0.5;0;1;cat1
a77;1;1;0.666667;1;0.5;0.5;1;cat1
a78;1;1;0.666667;1;0.5;1;1;cat1
a79;1;1;0.666667;1;1;0;1;cat1
a80;1;1;0.666667;1;1;0.5;1;cat1
a81;1;1;0.666667;1;1;1;1;cat1
a82;1;1;1;0;0;0;1;cat1
a83;1;1;1;0;0;0.5;1;cat1
a84;1;1;1;0;0;1;1;cat1
a85;1;1;1;0;0.5;0;1;cat1
a86;1;1;1;0;0.5;0.5;1;cat1
a87;1;1;1;0;0.5;1;1;cat1
a88;1;1;1;0;1;0;1;cat1
a89;1;1;1;0;1;0.5;1;cat1
a90;1;1;1;0;1;1;1;cat1
a91;1;1;1;0.5;0;0;1;cat1
a92;1;1;1;0.5;0;0.5;1;cat1
a93;1;1;1;0.5;0;1;1;cat1
a94;1;1;1;0.5;0.5;0;1;cat1
a95;1;1;1;0.5;0.5;0.5;1;cat1
a96;1;1;1;0.5;0.5;1;1;cat1
a97;1;1;1;0.5;1;0;1;cat1
a98;1;1;1;0.5;1;0.5;1;cat1
a99;1;1;1;0.5;1;1;1;cat1
a100;1;1;1;1;0;0;1;cat1
a101;1;1;1;1;0;0.5;1;cat1
a102;1;1;1;1;0;1;1;cat1
a103;1;1;1;1;0.5;0;1;cat1
a104;1;1;1;1;0.5;0.5;1;cat1
a105;1;1;1;1;0.5;1;1;cat1
a106;1;1;1;1;1;0;1;cat1
a107;1;1;1;1;1;0.5;1;cat1
a108;1;1;1;1;1;1;1;cat1
a109;1;0.666667;0;0;0;0;1;cat1
a110;1;0.666667;0;0;0;0.5;1;cat1
a111;1;0.666667;0;0;0;1;1;cat1
a112;1;0.666667;0;0;0.5;0;1;cat1
a113;1;0.666667;0;0;0.5;0.5;1;cat1
a114;1;0.666667;0;0;0.5;1;1;cat1
a115;1;0.666667;0;0;1;0;1;cat1
a116;1;0.666667;0;0;1;0.5;1;cat1
a117;1;0.666667;0;0;1;1;1;cat1
a118;1;0.666667;0;0.5;0;0;1;cat1
a119;1;0.666667;0;0.5;0;0.5;1;cat1
a120;1;0.666667;0;0.5;0;1;1;cat1
a121;1;0.666667;0;0.5;0.5;0;1;cat1
a122;1;0.666667;0;0.5;0.5;0.5;1;cat1
a123;1;0.666667;0;0.5;0.5;1;1;cat1
a124;1;0.666667;0;0.5;1;0;1;cat1
a125;1;0.666667;0;0.5;1;0.5;1;cat1
a126;1;0.666667;0;0.5;1;1;1;cat1
a127;1;0.666667;0;1;0;0;1;cat1
a128;1;0.666667;0;1;0;0.5;1;cat1
a129;1;0.666667;0;1;0;1;1;cat1
a130;1;0.666667;0;1;0.5;0;1;cat1
a131;1;0.666667;0;1;0.5;0.5;1;cat1
a132;1;0.666667;0;1;0.5;1;1;cat1
a133;1;0.666667;0;1;1;0;1;cat1
a134;1;0.666667;0;1;1;0.5;1;cat1
a135;1;0.666667;0;1;1;1;1;cat1
a136;1;0.666667;0.333333;0;0;0;1;cat1
a137;1;0.666667;0.333333;0;0;0.5;1;cat1
a138;1;0.666667;0.333333;0;0;1;1;cat1
a139;1;0.666667;0.333333;0;0.5;0;1;cat1
a140;1;0.666667;0.333333;0;0.5;0.5;1;cat1
a141;1;0.666667;0.333333;0;0.5;1;1;cat1
a142;1;0.666667;0.333333;0;1;0;1;cat1
a143;1;0.666667;0.333333;0;1;0.5;1;cat1
a144;1;0.666667;0.333333;0;1;1;1;cat1
a145;1;0.666667;0.333333;0.5;0;0;1;cat1
a146;1;0.666667;0.333333;0.5;0;0.5;1;cat1
a147;1;0.666667;0.333333;0.5;0;1;1;cat1
a148;1;0.666667;0.333333;0.5;0.5;0;1;cat1
a149;1;0.666667;0.333333;0.5;0.5;0.5;1;cat1
a150;1;0.666667;0.333333;0.5;0.5;1;1;cat1
a151;1;0.666667;0.333333;0.5;1;0;1;cat1
a152;1;0.666667;0.333333;0.5;1;0.5;1;cat1
a153;1;0.666667;0.333333;0.5;1;1;1;cat1
a154;1;0.666667;0.333333;1;0;0;1;cat1
a155;1;0.666667;0.333333;1;0;0.5;1;cat1
a156;1;0.666667;0.333333;1;0;1;1;cat1
a157;1;0.666667;0.333333;1;0.5;0;1;cat1
a158;1;0.666667;0.333333;1;0.5;0.5;1;cat1
a159;1;0.666667;0.333333;1;0.5;1;1;cat1
a160;1;0.666667;0.333333;1;1;0;1;cat1
a161;1;0.666667;0.333333;1;1;0.5;1;cat1
a162;1;0.666667;0.333333;1;1;1;1;cat1
a163;1;0.666667;0.666667;0;0;0;1;cat1
a164;1;0.666667;0.666667;0;0;0.5;1;cat1
a165;1;0.666667;0.666667;0;0;1;1;cat1
a166;1;0.666667;0.666667;0;0.5;0;1;cat1
a167;1;0.666667;0.666667;0;0.5;0.5;1;cat1
a168;1;0.666667;0.666667;0;0.5;1;1;cat1
a169;1;0.666667;0.666667;0;1;0;1;cat1
a170;1;0.666667;0.666667;0;1;0.5;1;cat1
a171;1;0.666667;0.666667;0;1;1;1;cat1
a172;1;0.666667;0.666667;0.5;0;0;1;cat1
a173;1;0.666667;0.666667;0.5;0;0.5;1;cat1
a174;1;0.666667;0.666667;0.5;0;1;1;cat1
a175;1;0.666667;0.666667;0.5;0.5;0;1;cat1
a176;1;0.666667;0.666667;0.5;0.5;0.5;1;cat1
a177;1;0.666667;0.666667;0.5;0.5;1;1;cat1
a178;1;0.666667;0.666667;0.5;1;0;1;cat1
a179;1;0.666667;0.666667;0.5;1;0.5;1;cat1
a180;1;0.666667;0.666667;0.5;1;1;1;cat1
a181;1;0.666667;0.666667;1;0;0;1;cat1
a182;1;0.666667;0.666667;1;0;0.5;1;cat1
a183;1;0.666667;0.666667;1;0;1;1;cat1
a184;1;0.666667;0.666667;1;0.5;0;1;cat1
a185;1;0.666667;0.666667;1;0.5;0.5;1;cat1
a186;1;0.666667;0.666667;1;0.5;1;1;cat1
a187;1;0.666667;0.666667;1;1;0;1;cat1
a188;1;0.666667;0.666667;1;1;0.5;1;cat1
a189;1;0.666667;0.666667;1;1;1;1;cat1
a190;1;0.666667;1;0;0;0;1;cat1
a191;1;0.666667;1;0;0;0.5;1;cat1
a192;1;0.666667;1;0;0;1;1;cat1
a193;1;0.666667;1;0;0.5;0;1;cat1
a194;1;0.666667;1;0;0.5;0.5;1;cat1
a195;1;0.666667;1;0;0.5;1;1;cat1
a196;1;0.666667;1;0;1;0;1;cat1
a197;1;0.666667;1;0;1;0.5;1;cat1
a198;1;0.666667;1;0;1;1;1;cat1
a199;1;0.666667;1;0.5;0;0;1;cat1
a200;1;0.666667;1;0.5;0;0.5;1;cat1
a201;1;0.666667;1;0.5;0;1;1;cat1
a202;1;0.666667;1;0.5;0.5;0;1;cat1
a203;1;0.666667;1;0.5;0.5;0.5;1;cat1
a204;1;0.666667;1;0.5;0.5;1;1;cat1
a205;1;0.666667;1;0.5;1;0;1;cat1
a206;1;0.666667;1;0.5;1;0.5;1;cat1
a207;1;0.666667;1;0.5;1;1;1;cat1
a208;1;0.666667;1;1;0;0;1;cat1
a209;1;0.666667;1;1;0;0.5;1;cat1
a210;1;0.666667;1;1;0;1;1;cat1
a211;1;0.666667;1;1;0.5;0;1;cat1
a212;1;0.666667;1;1;0.5;0.5;1;cat1
a213;1;0.666667;1;1;0.5;1;1;cat1
a214;1;0.666667;1;1;1;0;1;cat1
a215;1;0.666667;1;1;1;0.5;1;cat1
a216;1;0.666667;1;1;1;1;1;cat1
a217;1;0.333333;0;0;0;0;1;cat1
a218;1;0.333333;0;0;0;0.5;1;cat1
a219;1;0.333333;0;0;0;1;1;cat1
a220;1;0.333333;0;0;0.5;0;1;cat1
a221;1;0.333333;0;0;0.5;0.5;1;cat1
a222;1;0.333333;0;0;0.5;1;1;cat1
a223;1;0.333333;0;0;1;0;1;cat1
a224;1;0.333333;0;0;1;0.5;1;cat1
a225;1;0.333333;0;0;1;1;1;cat1
a226;1;0.333333;0;0.5;0;0;1;cat1
a227;1;0.333333;0;0.5;0;0.5;1;cat1
a228;1;0.333333;0;0.5;0;1;2;cat2
a229;1;0.333333;0;0.5;0.5;0;1;cat1
a230;1;0.333333;0;0.5;0.5;0.5;1;cat1
a231;1;0.333333;0;0.5;0.5;1;2;cat2
a232;1;0.333333;0;0.5;1;0;1;cat1
a233;1;0.333333;0;0.5;1;0.5;2;cat2
a234;1;0.333333;0;0.5;1;1;2;cat2
a235;1;0.333333;0;1;0;0;1;cat1
a236;1;0.333333;0;1;0;0.5;1;cat1
a237;1;0.333333;0;1;0;1;1;cat1
a238;1;0.333333;0;1;0.5;0;1;cat1
a239;1;0.333333;0;1;0.5;0.5;1;cat1
a240;1;0.333333;0;1;0.5;1;2;cat2
a241;1;0.333333;0;1;1;0;1;cat1
a242;1;0.333333;0;1;1;0.5;2;cat2
a243;1;0.333333;0;1;1;1;2;cat2
a244;1;0.333333;0.333333;0;0;0;1;cat1
a245;1;0.333333;0.333333;0;0;0.5;1;cat1
a246;1;0.333333;0.333333;0;0;1;1;cat1
a247;1;0.333333;0.333333;0;0.5;0;1;cat1
a248;1;0.333333;0.333333;0;0.5;0.5;1;cat1
a249;1;0.333333;0.333333;0;0.5;1;1;cat1
a250;1;0.333333;0.333333;0;1;0;1;cat1
a251;1;0.333333;0.333333;0;1;0.5;1;cat1
a252;1;0.333333;0.333333;0;1;1;1;cat1
a253;1;0.333333;0.333333;0.5;0;0;1;cat1
a254;1;0.333333;0.333333;0.5;0;0.5;1;cat1
a255;1;0.333333;0.333333;0.5;0;1;2;cat2
a256;1;0.333333;0.333333;0.5;0.5;0;1;cat1
a257;1;0.333333;0.333333;0.5;0.5;0.5;1;cat1
a258;1;0.333333;0.333333;0.5;0.5;1;2;cat2
a259;1;0.333333;0.333333;0.5;1;0;1;cat1
a260;1;0.333333;0.333333;0.5;1;0.5;2;cat2
a261;1;0.333333;0.333333;0.5;1;1;2;cat2
a262;1;0.333333;0.333333;1;0;0;1;cat1
a263;1;0.333333;0.333333;1;0;0.5;1;cat1
a264;1;0.333333;0.333333;1;0;1;2;cat2
a265;1;0.333333;0.333333;1;0.5;0;1;cat1
a266;1;0.333333;0.333333;1;0.5;0.5;2;cat2
a267;1;0.333333;0.333333;1;0.5;1;2;cat2
a268;1;0.333333;0.333333;1;1;0;1;cat1
a269;1;0.333333;0.333333;1;1;0.5;2;cat2
a270;1;0.333333;0.333333;1;1;1;2;cat2
a271;1;0.333333;0.666667;0;0;0;1;cat1
a272;1;0.333333;0.666667;0;0;0.5;1;cat1
a273;1;0.333333;0.666667;0;0;1;1;cat1
a274;1;0.333333;0.666667;0;0.5;0;1;cat1
a275;1;0.333333;0.666667;0;0.5;0.5;1;cat1
a276;1;0.333333;0.666667;0;0.5;1;1;cat1
a277;1;0.333333;0.666667;0;1;0;1;cat1
a278;1;0.333333;0.666667;0;1;0.5;1;cat1
a279;1;0.333333;0.666667;0;1;1;1;cat1
a280;1;0.333333;0.666667;0.5;0;0;1;cat1
a281;1;0.333333;0.666667;0.5;0;0.5;1;cat1
a282;1;0.333333;0.666667;0.5;0;1;2;cat2
a283;1;0.333333;0.666667;0.5;0.5;0;1;cat1
a284;1;0.333333;0.666667;0.5;0.5;0.5;2;cat2
a285;1;0.333333;0.666667;0.5;0.5;1;2;cat2
a286;1;0.333333;0.666667;0.5;1;0;1;cat1
a287;1;0.333333;0.666667;0.5;1;0.5;2;cat2
a288;1;0.333333;0.666667;0.5;1;1;2;cat2
a289;1;0.333333;0.666667;1;0;0;1;cat1
a290;1;0.333333;0.666667;1;0;0.5;1;cat1
a291;1;0.333333;0.666667;1;0;1;2;cat2
a292;1;0.333333;0.666667;1;0.5;0;1;cat1
a293;1;0.333333;0.666667;1;0.5;0.5;2;cat2
a294;1;0.333333;0.666667;1;0.5;1;2;cat2
a295;1;0.333333;0.666667;1;1;0;1;cat1
a296;1;0.333333;0.666667;1;1;0.5;2;cat2
a297;1;0.333333;0.666667;1;1;1;2;cat2
a298;1;0.333333;1;0;0;0;1;cat1
a299;1;0.333333;1;0;0;0.5;1;cat1
a300;1;0.333333;1;0;0;1;1;cat1
a301;1;0.333333;1;0;0.5;0;1;cat1
a302;1;0.333333;1;0;0.5;0.5;1;cat1
a303;1;0.333333;1;0;0.5;1;1;cat1
a304;1;0.333333;1;0;1;0;1;cat1
a305;1;0.333333;1;0;1;0.5;1;cat1
a306;1;0.333333;1;0;1;1;1;cat1
a307;1;0.333333;1;0.5;0;0;1;cat1
a308;1;0.333333;1;0.5;0;0.5;1;cat1
a309;1;0.333333;1;0.5;0;1;2;cat2
a310;1;0.333333;1;0.5;0.5;0;1;cat1
a311;1;0.333333;1;0.5;0.5;0.5;2;cat2
a312;1;0.333333;1;0.5;0.5;1;2;cat2
a313;1;0.333333;1;0.5;1;0;1;cat1
